t,s,i,r
909.000666,6698,2873,430
909.023174,6697,2874,430
909.043461,6697,2873,431
909.083765,6696,2874,431
909.101561,6696,2873,432
909.128185,6695,2874,432
909.148233,6694,2875,432
909.156791,6694,2874,433
909.178956,6693,2875,433
909.1809,6692,2876,433
909.187079,6691,2877,433
909.190672,6690,2878,433
909.196332,6689,2879,433
909.203063,6689,2878,434
909.21642,6688,2879,434
909.24784,6687,2880,434
909.299013,6686,2881,434
909.329721,6685,2882,434
909.347084,6685,2881,435
909.364219,6684,2882,435
909.364569,6683,2883,435
909.40825,6682,2884,435
909.433497,6681,2885,435
909.565172,6680,2886,435
909.639109,6679,2887,435
909.681527,6678,2888,435
909.728372,6678,2887,436
909.734951,6677,2888,436
909.756847,6677,2887,437
909.836881,6676,2888,437
909.851702,6675,2889,437
909.891248,6674,2890,437
909.914396,6673,2891,437
909.945841,6673,2890,438
909.948192,6672,2891,438
909.975649,6671,2892,438
910.003745,6670,2893,438
910.010841,6669,2894,438
910.01738,6669,2893,439
910.083882,6668,2894,439
910.126237,6667,2895,439
910.232838,6666,2896,439
910.236755,6665,2897,439
910.285813,6664,2898,439
910.334644,6663,2899,439
910.397599,6662,2900,439
910.440301,6662,2899,440
910.473228,6661,2900,440
910.501129,6660,2901,440
910.537477,6659,2902,440
910.551997,6658,2903,440
910.745278,6658,2902,441
910.905801,6657,2903,441
910.906927,6656,2904,441
910.907031,6655,2905,441
910.997463,6654,2906,441
911.010756,6654,2905,442
911.046861,6653,2906,442
911.07969,6652,2907,442
911.171321,6651,2908,442
911.189807,6650,2909,442
911.290558,6649,2910,442
911.33618,6648,2911,442
911.34956,6647,2912,442
911.46674,6646,2913,442
911.529604,6645,2914,442
911.55503,6644,2915,442
911.574404,6643,2916,442
911.575695,6642,2917,442
911.587337,6641,2918,442
911.601643,6640,2919,442
911.713094,6639,2920,442
911.737683,6638,2921,442
911.744207,6637,2922,442
911.806029,6636,2923,442
911.831428,6635,2924,442
911.832175,6634,2925,442
911.842633,6633,2926,442
911.869993,6632,2927,442
911.881181,6631,2928,442
911.884945,6630,2929,442
911.893448,6629,2930,442
911.944106,6628,2931,442
911.971804,6627,2932,442
911.991014,6626,2933,442
912.044453,6625,2934,442
912.151619,6624,2935,442
912.155249,6623,2936,442
912.155389,6622,2937,442
912.166155,6621,2938,442
912.181456,6620,2939,442
912.212381,6619,2940,442
912.245616,6618,2941,442
912.288934,6617,2942,442
912.388362,6616,2943,442
912.404194,6615,2944,442
912.429223,6614,2945,442
912.515285,6613,2946,442
912.612631,6612,2947,442
912.666466,6611,2948,442
912.756945,6610,2949,442
912.775465,6609,2950,442
912.815247,6608,2951,442
912.977647,6607,2952,442
912.982987,6607,2951,443
912.999782,6606,2952,443
913.020976,6605,2953,443
913.072655,6604,2954,443
913.178036,6603,2955,443
913.179189,6602,2956,443
913.208511,6601,2957,443
913.292476,6600,2958,443
913.345452,6599,2959,443
913.419116,6598,2960,443
913.466532,6597,2961,443
913.578414,6596,2962,443
913.638246,6595,2963,443
913.6398,6594,2964,443
913.695857,6593,2965,443
913.748869,6592,2966,443
913.752787,6591,2967,443
913.870968,6590,2968,443
914.02349,6589,2969,443
914.027111,6588,2970,443
914.051485,6587,2971,443
914.066293,6587,2970,444
914.095898,6586,2971,444
914.148936,6585,2972,444
914.22568,6584,2973,444
914.226365,6583,2974,444
914.241943,6582,2975,444
914.267277,6581,2976,444
914.285315,6580,2977,444
914.328982,6580,2976,445
914.352057,6579,2977,445
914.425222,6578,2978,445
914.453271,6577,2979,445
914.486342,6576,2980,445
914.544363,6575,2981,445
914.555833,6574,2982,445
914.591732,6573,2983,445
914.603101,6572,2984,445
914.697747,6571,2985,445
914.704475,6570,2986,445
914.860012,6569,2987,445
914.884208,6568,2988,445
914.965483,6567,2989,445
914.967149,6566,2990,445
914.979453,6565,2991,445
915.098402,6564,2992,445
915.128514,6563,2993,445
915.14672,6562,2994,445
915.148383,6561,2995,445
915.182091,6561,2994,446
915.184687,6560,2995,446
915.192303,6559,2996,446
915.192513,6558,2997,446
915.239279,6557,2998,446
915.259307,6556,2999,446
915.386457,6556,2998,447
915.418707,6555,2999,447
915.545899,6554,3000,447
915.547707,6553,3001,447
915.72246,6552,3002,447
915.736643,6551,3003,447
915.79519,6551,3002,448
915.829177,6550,3003,448
915.896885,6550,3002,449
915.963153,6549,3003,449
915.982499,6549,3002,450
915.985168,6548,3003,450
916.004853,6547,3004,450
916.056377,6546,3005,450
916.074205,6545,3006,450
916.093156,6544,3007,450
916.111413,6543,3008,450
916.114392,6542,3009,450
916.142258,6542,3008,451
916.162191,6541,3009,451
916.377957,6540,3010,451
916.404981,6539,3011,451
916.473192,6538,3012,451
916.546159,6537,3013,451
916.551591,6536,3014,451
916.652006,6535,3015,451
916.671606,6534,3016,451
916.708124,6533,3017,451
916.777334,6532,3018,451
916.8376,6531,3019,451
916.837651,6531,3018,452
916.991309,6530,3019,452
916.992579,6529,3020,452
917.017182,6528,3021,452
917.100521,6527,3022,452
917.50931,6526,3023,452
917.52289,6525,3024,452
917.524691,6524,3025,452
917.597925,6523,3026,452
917.613789,6522,3027,452
917.678059,6521,3028,452
917.75458,6520,3029,452
917.849686,6519,3030,452
917.855305,6518,3031,452
917.950117,6517,3032,452
917.983377,6516,3033,452
918.003305,6515,3034,452
918.006845,6514,3035,452
918.015696,6514,3034,453
918.06094,6513,3035,453
918.166588,6513,3034,454
918.251443,6512,3035,454
918.278764,6511,3036,454
918.307932,6510,3037,454
918.338004,6509,3038,454
918.39549,6508,3039,454
918.44113,6507,3040,454
918.451128,6506,3041,454
918.463181,6505,3042,454
918.687181,6504,3043,454
918.720581,6504,3042,455
918.763044,6503,3043,455
918.767601,6502,3044,455
918.779878,6501,3045,455
918.805373,6500,3046,455
918.952304,6500,3045,456
918.977813,6499,3046,456
919.013385,6498,3047,456
919.068727,6498,3046,457
919.097322,6497,3047,457
919.127838,6496,3048,457
919.160136,6496,3047,458
919.165995,6495,3048,458
919.266385,6494,3049,458
919.319211,6493,3050,458
919.327384,6492,3051,458
919.332247,6492,3050,459
919.404302,6491,3051,459
919.48608,6490,3052,459
919.548533,6490,3051,460
919.655093,6489,3052,460
919.743287,6488,3053,460
919.753298,6487,3054,460
919.779187,6486,3055,460
919.822427,6485,3056,460
919.935464,6484,3057,460
919.962045,6483,3058,460
920.038568,6482,3059,460
920.040616,6482,3058,461
920.256421,6481,3059,461
920.28772,6480,3060,461
920.30676,6479,3061,461
920.331638,6478,3062,461
920.33642,6477,3063,461
920.347146,6476,3064,461
920.390901,6475,3065,461
920.399181,6475,3064,462
920.400986,6474,3065,462
920.516106,6473,3066,462
920.55504,6472,3067,462
920.568415,6471,3068,462
920.693227,6470,3069,462
920.8274,6469,3070,462
920.858681,6469,3069,463
920.914209,6468,3070,463
920.98162,6467,3071,463
921.076184,6466,3072,463
921.22265,6465,3073,463
921.298419,6464,3074,463
921.357332,6463,3075,463
921.426578,6462,3076,463
921.465456,6461,3077,463
921.479055,6460,3078,463
921.501106,6459,3079,463
921.517334,6458,3080,463
921.581035,6457,3081,463
921.5888,6456,3082,463
921.679142,6455,3083,463
921.715033,6454,3084,463
921.722884,6453,3085,463
921.837137,6452,3086,463
921.907397,6452,3085,464
921.907658,6451,3086,464
921.914605,6450,3087,464
921.916706,6449,3088,464
921.924788,6448,3089,464
921.930817,6447,3090,464
921.93436,6446,3091,464
921.988592,6446,3090,465
921.991591,6445,3091,465
921.992442,6444,3092,465
922.021062,6444,3091,466
922.038649,6443,3092,466
922.052885,6442,3093,466
922.125778,6441,3094,466
922.129947,6440,3095,466
922.238479,6439,3096,466
922.30329,6438,3097,466
922.304324,6437,3098,466
922.366365,6436,3099,466
922.384681,6435,3100,466
922.387263,6434,3101,466
922.445213,6433,3102,466
922.458366,6433,3101,467
922.487608,6432,3102,467
922.509559,6431,3103,467
922.560175,6430,3104,467
922.691506,6429,3105,467
922.703837,6429,3104,468
922.822532,6428,3105,468
922.832809,6427,3106,468
922.849222,6426,3107,468
922.871935,6425,3108,468
922.919511,6424,3109,468
922.922111,6423,3110,468
922.94302,6422,3111,468
922.967003,6422,3110,469
922.982028,6421,3111,469
922.986859,6420,3112,469
922.987904,6419,3113,469
922.990223,6418,3114,469
923.125227,6418,3113,470
923.236483,6417,3114,470
923.241725,6416,3115,470
923.324363,6415,3116,470
923.403404,6414,3117,470
923.414523,6413,3118,470
923.451961,6413,3117,471
923.489936,6412,3118,471
923.535541,6411,3119,471
923.54512,6410,3120,471
923.561308,6409,3121,471
923.588634,6408,3122,471
923.761669,6407,3123,471
923.812409,6406,3124,471
923.960264,6406,3123,472
923.976881,6405,3124,472
924.009378,6404,3125,472
924.024569,6403,3126,472
924.067167,6402,3127,472
924.102461,6401,3128,472
924.112435,6400,3129,472
924.127847,6399,3130,472
924.146108,6398,3131,472
924.150734,6397,3132,472
924.156522,6397,3131,473
924.186635,6396,3132,473
924.222563,6395,3133,473
924.228131,6394,3134,473
924.25382,6393,3135,473
924.36136,6392,3136,473
924.384344,6391,3137,473
924.433568,6390,3138,473
924.439073,6389,3139,473
924.457607,6388,3140,473
924.544167,6387,3141,473
924.556482,6386,3142,473
924.583937,6386,3141,474
924.663068,6385,3142,474
924.730938,6384,3143,474
924.734726,6383,3144,474
924.786968,6382,3145,474
925.014102,6381,3146,474
925.104032,6380,3147,474
925.133805,6380,3146,475
925.145483,6379,3147,475
925.153947,6378,3148,475
925.175999,6377,3149,475
925.402235,6377,3148,476
925.534237,6376,3149,476
925.572944,6375,3150,476
925.68454,6374,3151,476
925.698268,6373,3152,476
925.712829,6372,3153,476
925.723818,6371,3154,476
925.798189,6370,3155,476
925.803891,6370,3154,477
925.814334,6369,3155,477
925.862239,6368,3156,477
925.913955,6367,3157,477
925.922878,6366,3158,477
925.927927,6365,3159,477
926.00571,6364,3160,477
926.055925,6363,3161,477
926.094075,6362,3162,477
926.121436,6361,3163,477
926.151765,6360,3164,477
926.193131,6359,3165,477
926.218875,6358,3166,477
926.250893,6357,3167,477
926.32026,6356,3168,477
926.322528,6355,3169,477
926.336803,6354,3170,477
926.390767,6353,3171,477
926.42017,6352,3172,477
926.430169,6351,3173,477
926.441897,6350,3174,477
926.444087,6349,3175,477
926.454823,6348,3176,477
926.515166,6347,3177,477
926.52792,6346,3178,477
926.545327,6346,3177,478
926.578386,6345,3178,478
926.606182,6344,3179,478
926.609288,6343,3180,478
926.62321,6342,3181,478
926.715255,6341,3182,478
926.787853,6340,3183,478
926.791924,6339,3184,478
926.819387,6339,3183,479
926.841314,6338,3184,479
926.856136,6337,3185,479
926.864475,6336,3186,479
926.877034,6336,3185,480
926.920047,6335,3186,480
926.987983,6334,3187,480
927.001219,6333,3188,480
927.024635,6332,3189,480
927.029307,6331,3190,480
927.089073,6330,3191,480
927.182183,6329,3192,480
927.263856,6328,3193,480
927.324089,6327,3194,480
927.332209,6326,3195,480
927.365955,6325,3196,480
927.529218,6324,3197,480
927.543645,6323,3198,480
927.579074,6322,3199,480
927.783319,6322,3198,481
927.789921,6321,3199,481
927.807772,6320,3200,481
927.862809,6319,3201,481
927.881034,6318,3202,481
927.957236,6317,3203,481
927.995211,6316,3204,481
928.018032,6315,3205,481
928.023801,6314,3206,481
928.087818,6313,3207,481
928.135182,6313,3206,482
928.231429,6312,3207,482
928.236714,6311,3208,482
928.354555,6310,3209,482
928.355573,6309,3210,482
928.373947,6308,3211,482
928.380508,6307,3212,482
928.399115,6306,3213,482
928.43626,6305,3214,482
928.44449,6304,3215,482
928.496284,6303,3216,482
928.587769,6302,3217,482
928.606075,6301,3218,482
928.61299,6301,3217,483
928.64112,6300,3218,483
928.709582,6300,3217,484
928.790357,6299,3218,484
928.817874,6298,3219,484
928.874973,6297,3220,484
928.888757,6297,3219,485
928.914227,6296,3220,485
928.965397,6295,3221,485
929.000223,6294,3222,485
929.057936,6293,3223,485
929.092888,6292,3224,485
929.122498,6291,3225,485
929.122717,6290,3226,485
929.127699,6289,3227,485
929.179888,6288,3228,485
929.199316,6287,3229,485
929.204773,6287,3228,486
929.296892,6286,3229,486
929.324985,6285,3230,486
929.330759,6285,3229,487
929.402929,6284,3230,487
929.409464,6283,3231,487
929.429366,6282,3232,487
929.449534,6281,3233,487
929.492595,6280,3234,487
929.513163,6279,3235,487
929.538662,6278,3236,487
929.601594,6277,3237,487
929.622673,6276,3238,487
929.63595,6275,3239,487
929.766153,6275,3238,488
929.775134,6274,3239,488
929.822073,6273,3240,488
929.83254,6272,3241,488
929.888195,6271,3242,488
929.952191,6271,3241,489
929.963037,6270,3242,489
930.060136,6269,3243,489
930.096024,6268,3244,489
930.182794,6267,3245,489
930.194633,6267,3244,490
930.23062,6266,3245,490
930.252196,6266,3244,491
930.316366,6265,3245,491
930.343339,6264,3246,491
930.360378,6263,3247,491
930.378614,6262,3248,491
930.405206,6261,3249,491
930.416264,6260,3250,491
930.425835,6259,3251,491
930.479587,6258,3252,491
930.483132,6257,3253,491
930.498662,6256,3254,491
930.50444,6255,3255,491
930.569711,6254,3256,491
930.590066,6254,3255,492
930.642929,6253,3256,492
930.715305,6253,3255,493
930.745884,6252,3256,493
930.74719,6251,3257,493
930.763489,6250,3258,493
930.791948,6249,3259,493
930.797571,6248,3260,493
930.857238,6247,3261,493
930.87687,6246,3262,493
930.902789,6245,3263,493
930.936031,6245,3262,494
930.957616,6244,3263,494
931.044719,6243,3264,494
931.086886,6242,3265,494
931.142674,6241,3266,494
931.218471,6240,3267,494
931.298317,6239,3268,494
931.380338,6238,3269,494
931.469468,6237,3270,494
931.528456,6236,3271,494
931.556407,6235,3272,494
931.563532,6234,3273,494
931.590832,6233,3274,494
931.608526,6232,3275,494
931.614486,6231,3276,494
931.688517,6230,3277,494
931.701943,6230,3276,495
931.775122,6229,3277,495
931.784643,6228,3278,495
931.808298,6228,3277,496
931.812437,6227,3278,496
931.897722,6226,3279,496
932.005967,6225,3280,496
932.048369,6224,3281,496
932.081276,6223,3282,496
932.17504,6223,3281,497
932.336674,6222,3282,497
932.470364,6222,3281,498
932.506107,6221,3282,498
932.516926,6220,3283,498
932.517675,6219,3284,498
932.53702,6218,3285,498
932.653807,6217,3286,498
932.661,6216,3287,498
932.662911,6215,3288,498
932.72323,6214,3289,498
932.754111,6213,3290,498
932.832292,6213,3289,499
932.87992,6212,3290,499
932.896195,6211,3291,499
932.927247,6210,3292,499
932.932301,6209,3293,499
932.946471,6208,3294,499
933.004169,6207,3295,499
933.037377,6206,3296,499
933.043089,6205,3297,499
933.043272,6204,3298,499
933.061999,6203,3299,499
933.094803,6202,3300,499
933.203493,6201,3301,499
933.243883,6200,3302,499
933.247584,6199,3303,499
933.289449,6198,3304,499
933.366737,6198,3303,500
933.382961,6197,3304,500
933.39815,6196,3305,500
933.466917,6195,3306,500
933.534594,6194,3307,500
933.553218,6194,3306,501
933.590319,6193,3307,501
933.619714,6192,3308,501
933.647418,6191,3309,501
933.679688,6190,3310,501
933.694526,6189,3311,501
933.696954,6189,3310,502
933.716302,6188,3311,502
933.7555,6187,3312,502
933.758801,6186,3313,502
933.759443,6185,3314,502
933.80437,6184,3315,502
933.836157,6183,3316,502
933.844927,6182,3317,502
933.862917,6181,3318,502
933.865292,6180,3319,502
933.905437,6179,3320,502
933.966166,6178,3321,502
933.996682,6177,3322,502
934.021796,6176,3323,502
934.053051,6175,3324,502
934.149021,6175,3323,503
934.172005,6174,3324,503
934.197236,6174,3323,504
934.204939,6174,3322,505
934.246674,6173,3323,505
934.257694,6172,3324,505
934.326919,6171,3325,505
934.352509,6170,3326,505
934.42029,6169,3327,505
934.423616,6168,3328,505
934.473941,6167,3329,505
934.598449,6166,3330,505
934.663132,6165,3331,505
934.704645,6164,3332,505
934.803782,6164,3331,506
934.822102,6163,3332,506
934.826362,6162,3333,506
934.859576,6161,3334,506
934.940248,6161,3333,507
935.048444,6161,3332,508
935.131455,6160,3333,508
935.199751,6159,3334,508
935.231321,6158,3335,508
935.283683,6157,3336,508
935.292275,6156,3337,508
935.381633,6156,3336,509
935.394911,6155,3337,509
935.447447,6154,3338,509
935.467076,6153,3339,509
935.546262,6152,3340,509
935.57084,6152,3339,510
935.657106,6151,3340,510
935.659027,6150,3341,510
935.674593,6150,3340,511
935.828462,6150,3339,512
935.97404,6149,3340,512
935.978634,6148,3341,512
935.989529,6147,3342,512
936.05191,6147,3341,513
936.072326,6147,3340,514
936.111048,6146,3341,514
936.152303,6145,3342,514
936.15365,6145,3341,515
936.210215,6144,3342,515
936.236849,6143,3343,515
936.244014,6142,3344,515
936.26386,6141,3345,515
936.285227,6140,3346,515
936.290339,6139,3347,515
936.324468,6138,3348,515
936.436418,6137,3349,515
936.519583,6136,3350,515
936.619094,6135,3351,515
936.765585,6134,3352,515
936.775794,6133,3353,515
936.776952,6132,3354,515
936.809036,6131,3355,515
936.815436,6130,3356,515
936.946258,6129,3357,515
936.962534,6128,3358,515
936.97379,6127,3359,515
937.002848,6126,3360,515
937.058851,6125,3361,515
937.112544,6124,3362,515
937.20767,6123,3363,515
937.212242,6122,3364,515
937.246545,6121,3365,515
937.288749,6120,3366,515
937.290566,6119,3367,515
937.316172,6118,3368,515
937.327984,6117,3369,515
937.372991,6116,3370,515
937.420927,6115,3371,515
937.431683,6114,3372,515
937.488086,6113,3373,515
937.498684,6112,3374,515
937.500858,6111,3375,515
937.567447,6111,3374,516
937.580995,6110,3375,516
937.58541,6109,3376,516
937.594809,6108,3377,516
937.649825,6107,3378,516
937.672362,6106,3379,516
937.736883,6105,3380,516
937.765639,6104,3381,516
937.769872,6103,3382,516
937.923037,6103,3381,517
937.985181,6102,3382,517
938.123745,6101,3383,517
938.167586,6101,3382,518
938.235078,6100,3383,518
938.282478,6099,3384,518
938.312411,6098,3385,518
938.424431,6097,3386,518
938.450408,6096,3387,518
938.462717,6095,3388,518
938.465125,6094,3389,518
938.474305,6094,3388,519
938.536871,6094,3387,520
938.550807,6093,3388,520
938.57829,6092,3389,520
938.590469,6091,3390,520
938.601332,6090,3391,520
938.618128,6089,3392,520
938.648307,6088,3393,520
938.655081,6088,3392,521
938.668284,6087,3393,521
938.688844,6087,3392,522
938.712913,6086,3393,522
938.772097,6085,3394,522
938.799863,6084,3395,522
938.820028,6083,3396,522
938.871105,6082,3397,522
938.881448,6081,3398,522
938.923092,6080,3399,522
938.957533,6079,3400,522
938.980393,6079,3399,523
938.993387,6079,3398,524
939.027473,6078,3399,524
939.086756,6077,3400,524
939.136118,6076,3401,524
939.159527,6075,3402,524
939.159652,6074,3403,524
939.190684,6073,3404,524
939.274238,6072,3405,524
939.27866,6071,3406,524
939.29076,6070,3407,524
939.297407,6069,3408,524
939.337635,6068,3409,524
939.365574,6067,3410,524
939.414848,6066,3411,524
939.446108,6065,3412,524
939.583265,6065,3411,525
939.607944,6064,3412,525
939.618795,6063,3413,525
939.747454,6062,3414,525
